ID,text,label
2278,what's the rating for satyricon,0000000000000000000000001000000000000000000000
2279,what restrictions does the campaign film have for viewers,0000000000000000000000001000000000000000000000
2281,show me the rating for the movie the expendables 2,0000000000000000000000001000000000000000000000
2283,can you find out what the movie dredd is rated,0000000000000000000000001000000000000000000000
2284,look up the rating for the movie dredd,0000000000000000000000001000000000000000000000
2285,search for the rating of the movie dredd,0000000000000000000000001000000000000000000000
2286,what is the movie rating for die hard,0000000000000000000000001000000000000000000000
2287,twilight revenue,0000000000000000100000000000000000000000000000
2288,what was the gross profit for twilight,0000000000000000100000000000000000000000000000
2289,how much did et gross worldwide,0000000000000000100000000000000000000000000000
2290,what did et gross,0000000000000000100000000000000000000000000000
2291,what were et's revenues,0000000000000000100000000000000000000000000000
2293,how much money did avatar make,0000000000000000100000000000000000000000000000
2294,how much revenue did the movie avatar generate,0000000000000000100000000000000000000000000000
2295,tell me about the revenue generated by the movie avatar,0000000000000000100000000000000000000000000000
2296,how much money did pretty woman take in,0000000000000000100000000000000000000000000000
2298,gross earnings for avengers movie,0000000000000000100000000000000000000000000000
2299,ticket sales for the movie avengers,0000000000000000100000000000000000000000000000
2300,what was the gross earnings for the avengers movie,0000000000000000100000000000000000000000000000
2301,how much revenue did the avengers take it,0000000000000000100000000000000000000000000000
2302,what were the gross receipts for the avengers,0000000000000000100000000000000000000000000000
2303,can you give me the revenue of the movie titanic,0000000000000000100000000000000000000000000000
2304,how much revenue did titanic make,0000000000000000100000000000000000000000000000
2305,profits made by titanic,0000000000000000100000000000000000000000000000
2306,revenue for titanic,0000000000000000100000000000000000000000000000
2307,revenue for titanic,0000000000000000100000000000000000000000000000
2309,what was the revenue for toy story 3,0000000000000000100000000000000000000000000000
2310,dark knight revenue,0000000000000000100000000000000000000000000000
2311,how much did the dark night generate,0000000000000000100000000000000000000000000000
2312,can i see the lion king's revenue,0000000000000000100000000000000000000000000000
2313,can i see what the lion king's revenue was,0000000000000000100000000000000000000000000000
2314,show me the lion king's revenue,0000000000000000100000000000000000000000000000
2315,what was the lion king's revenue,0000000000000000100000000000000000000000000000
2316,how much did jurassic park make,0000000000000000100000000000000000000000000000
2317,how much money did finding nemo make,0000000000000000100000000000000000000000000000
2318,what did the movie finding nemo gross,0000000000000000100000000000000000000000000000
2319,how much did the transformers make in revenues,0000000000000000100000000000000000000000000000
2320,revenue for transformers,0000000000000000100000000000000000000000000000
2321,how many minutes is finding nemo,0000000000000000000000000001000000000000000001
2323,how many minutes is star wars four,0000000000000000000000000001000000000000000001
2324,what is the length of the sound of music,0000000000000000000000000001000000000000000001
2326,how many minutes is life is beautfiul,0000000000000000000000000001000000000000000001
2327,how long is the movie the campaign,0000000000000000000000000001000000000000000001
2328,what is avatar about,0000000000000000000000000000000010000000000000
2329,what was star wars four about,0000000000000000000000000000000010000000000000
2330,what is movie about,0000000000000000000000000000000010000000000000
2331,who wrote this movie,0000000000000000000000000000000000010000000000
2332,actor from forrest gump lieutenant dan,0000000000000000000000000000001100000000000000
2333,actor who played stephanie in full house,0000000000000000000000000000001100000000000000
2336,who played beaver in leave it to beaver,0000000000000000000000000000001100000000000000
2337,can you tell me the name of the actor who played todd in the tv show one life to live,0000000000000000000000000000001100000000000000
2340,find who guy who was the red ranger in power rangers,0000000000000000000000000000001100000000000000
2341,who is the guy who played the red ranger in power rangers,0000000000000000000000000000001100000000000000
2343,who plays luke skywalker in nineteen seventieseven starwars,0000000000000000010000000000001100000000000000
2345,list cast in that's 7 0 s show,0000000000000000000000000000001000000000000000
2346,who starred in three's company,0000000000000000000000000000001000000000000000
2347,who was the antogonist in apollo thirteen,0000000000000000000000000000001100000000000000
2348,what is the name of the african american actress who played in ghost,0010000000000000000000000000001000000000000000
2349,i would like to know the name of the actor who played todd in the tv show one life to live,0000000000000000000000000000001100000000000000
2350,name the actor who played opposite sidney pointier in shoot to kill,0000000000000000000000000000001100000000000000
2351,what was the name of the actor who plays victor on young and the restless,0000000000000000000000000000001100000000000000
